target_chr	target_start	target_end	bait_chr	bait_start	bait_end	bait_name	score	tissue	promoter_chr	promoter_start	promoter_end	gene	overlapping_bp
chr3	144198977	144201835	chr3	143099863	143103188	hs327	6.26	TK	chr3	144197439	144206440	Gm43445, Lmo4	2858
chr3	144198977	144201835	chr3	143099863	143103188	hs327	8.66	NT	chr3	144197439	144206440	Gm43445, Lmo4	2858
chr3	144198977	144201835	chr3	143946361	143948985	hs1217	5.25	TL	chr3	144197439	144206440	Gm43445, Lmo4	2858
chr3	144201836	144206380	chr3	143099863	143103188	hs327	10.28	TK	chr3	144197439	144206440	Gm43445, Lmo4	4544
chr3	144201836	144206380	chr3	143099863	143103188	hs327	6.11	TL	chr3	144197439	144206440	Gm43445, Lmo4	4544
chr3	144201836	144206380	chr3	143099863	143103188	hs327	6.34	NT	chr3	144197439	144206440	Gm43445, Lmo4	4544
chr3	144201836	144206380	chr3	143099863	143103188	hs327	6.4	FB	chr3	144197439	144206440	Gm43445, Lmo4	4544
chr3	144201836	144206380	chr3	143099863	143103188	hs327	6.52	HB	chr3	144197439	144206440	Gm43445, Lmo4	4544
chr3	144201836	144206380	chr3	143099863	143103188	hs327	7.21	FL	chr3	144197439	144206440	Gm43445, Lmo4	4544
chr3	144201836	144206380	chr3	143099863	143103188	hs327	8.2	MB	chr3	144197439	144206440	Gm43445, Lmo4	4544
chr3	144206381	144210481	chr3	143099863	143103188	hs327	5.07	TK	chr3	144197439	144206440	Gm43445, Lmo4	59
chr3	144206381	144210481	chr3	143099863	143103188	hs327	5.26	NT	chr3	144197439	144206440	Gm43445, Lmo4	59
chr3	144206381	144210481	chr3	143099863	143103188	hs327	5.8	CF	chr3	144197439	144206440	Gm43445, Lmo4	59
chr3	144206381	144210481	chr3	143099863	143103188	hs327	6.49	HB	chr3	144197439	144206440	Gm43445, Lmo4	59
chr3	144206381	144210481	chr3	143099863	143103188	hs327	8.77	MB	chr3	144197439	144206440	Gm43445, Lmo4	59
chr3	144206381	144210481	chr3	143331922	143334750	hs1107	5.59	HR	chr3	144197439	144206440	Gm43445, Lmo4	59
chr3	144206381	144210481	chr3	143331922	143334750	hs1107	5.92	HB	chr3	144197439	144206440	Gm43445, Lmo4	59
chr3	152257145	152261449	chr3	152301049	152306732	mm72	5.47	HR	chr3	152259763	152260364	Nexn	601
chr3	152257145	152261449	chr3	152301049	152306732	mm72	5.47	HR	chr3	152261163	152266964	Nexn	286
chr3	153714989	153717866	chr3	152301049	152306732	mm72	6.41	NT	chr3	153717763	153718164	St6galnac3	103
chr3	153849787	153854760	chr3	152301049	152306732	mm72	5.02	NT	chr3	153851563	153852364	Asb17os	801
chr3	153849787	153854760	chr3	152301049	152306732	mm72	5.02	NT	chr3	153852563	153852964	Asb17os	401
chr4	3970407	3974537	chr4	5961153	5965542	hs1364	5.2	HL	chr4	3973201	3973800	Gm11808	599
chr4	4137889	4143056	chr4	5961153	5965542	hs1364	5.2	TK	chr4	4137600	4139401	A830012C17Rik, Penk	1512
chr4	4790156	4794951	chr4	5961153	5965542	hs1364	5.4	MB	chr4	4791400	4793801	Impad1	2401
chr4	12168234	12171515	chr4	13830163	13834259	hs1658	6.68	MB	chr4	12170600	12172401	Fam92a	915
chr4	12229203	12233487	chr4	13786985	13790440	hs1599	10.22	HL	chr4	12232800	12233001	Gm11847	201
chr4	12229203	12233487	chr4	13786985	13790440	hs1599	12.75	HR	chr4	12232800	12233001	Gm11847	201
chr4	12229203	12233487	chr4	13786985	13790440	hs1599	16.29	TK	chr4	12232800	12233001	Gm11847	201
chr4	12229203	12233487	chr4	13786985	13790440	hs1599	18.43	HB	chr4	12232800	12233001	Gm11847	201
chr4	12229203	12233487	chr4	13786985	13790440	hs1599	6.61	NT	chr4	12232800	12233001	Gm11847	201
chr4	12229203	12233487	chr4	13786985	13790440	hs1599	7.25	CF	chr4	12232800	12233001	Gm11847	201
chr4	12229203	12233487	chr4	13786985	13790440	hs1599	8.31	FL	chr4	12232800	12233001	Gm11847	201
chr4	12229203	12233487	chr4	13786985	13790440	hs1599	8.68	TL	chr4	12232800	12233001	Gm11847	201
chr4	12229203	12233487	chr4	13786985	13790440	hs1599	9.76	MB	chr4	12232800	12233001	Gm11847	201
chr4	12229203	12233487	chr4	13830163	13834259	hs1658	13.84	HB	chr4	12232800	12233001	Gm11847	201
chr4	12229203	12233487	chr4	13830163	13834259	hs1658	5.13	FB	chr4	12232800	12233001	Gm11847	201
chr4	12229203	12233487	chr4	13830163	13834259	hs1658	5.55	CF	chr4	12232800	12233001	Gm11847	201
chr4	12229203	12233487	chr4	13830163	13834259	hs1658	6.32	NT	chr4	12232800	12233001	Gm11847	201
chr4	12229203	12233487	chr4	13830163	13834259	hs1658	6.46	TK	chr4	12232800	12233001	Gm11847	201
chr4	12229203	12233487	chr4	13830163	13834259	hs1658	9.18	HL	chr4	12232800	12233001	Gm11847	201
chr4	12229203	12233487	chr4	13830163	13834259	hs1658	9.59	MB	chr4	12232800	12233001	Gm11847	201
chr4	12229203	12233487	chr4	14023411	14027330	hs669	11.69	FB	chr4	12232800	12233001	Gm11847	201
chr4	12229203	12233487	chr4	14023411	14027330	hs669	15.05	HL	chr4	12232800	12233001	Gm11847	201
chr4	12229203	12233487	chr4	14023411	14027330	hs669	5.36	FL	chr4	12232800	12233001	Gm11847	201
chr4	12229203	12233487	chr4	14023411	14027330	hs669	7.32	MB	chr4	12232800	12233001	Gm11847	201
chr4	12229203	12233487	chr4	14023411	14027330	hs669	9.97	HB	chr4	12232800	12233001	Gm11847	201
chr4	22471971	22477103	chr4	23589460	23592333	hs1233	10.14	HB	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	23589460	23592333	hs1233	6.61	MB	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	23589460	23592333	hs1233	6.9	TL	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	23598533	23604132	hs563	11.57	MB	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	23598533	23604132	hs563	5.08	FB	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	23598533	23604132	hs563	9.66	HB	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	23598533	23604132	hs563	9.84	NT	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	23633822	23638214	hs567	10.02	HB	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	23633822	23638214	hs567	5.15	MB	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	23633822	23638214	hs567	8.18	FB	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	23730190	23733848	hs283	6.03	FL	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	23868124	23872219	hs1220	6.46	HB	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	23868124	23872219	hs1220	6.73	MB	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	23982063	23985327	hs282	10.66	CF	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	23982063	23985327	hs282	11.18	TL	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	23982063	23985327	hs282	12.49	MB	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	23982063	23985327	hs282	16.07	HB	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	23982063	23985327	hs282	7.85	FB	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	23982063	23985327	hs282	8.6	NT	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	24017663	24021773	hs1035	5.11	TK	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	24017663	24021773	hs1035	5.94	TL	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	24017663	24021773	hs1035	7.51	FB	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	24017663	24021773	hs1035	7.97	HB	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	24211799	24216304	hs1564	10.74	HL	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	24211799	24216304	hs1564	12.36	MB	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	24211799	24216304	hs1564	12.63	FB	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	24211799	24216304	hs1564	13.34	HB	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	24211799	24216304	hs1564	5.27	FL	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	24211799	24216304	hs1564	6.31	NT	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	24211799	24216304	hs1564	6.48	CF	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	24427663	24430990	hs978	11.74	HB	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	24427663	24430990	hs978	14.26	FL	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	24427663	24430990	hs978	5.05	FB	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	24427663	24430990	hs978	5.86	HL	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22471971	22477103	chr4	24427663	24430990	hs978	7.86	NT	chr4	22476800	22496201	Gm30731, Pou3f2	303
chr4	22477104	22479955	chr4	22834379	22838563	hs1085	6.52	NT	chr4	22476800	22496201	Gm30731, Pou3f2	2851
chr4	22477104	22479955	chr4	22834379	22838563	hs1085	7.24	HB	chr4	22476800	22496201	Gm30731, Pou3f2	2851
chr4	22477104	22479955	chr4	23589460	23592333	hs1233	5.13	HB	chr4	22476800	22496201	Gm30731, Pou3f2	2851
chr4	22477104	22479955	chr4	23589460	23592333	hs1233	6.28	TL	chr4	22476800	22496201	Gm30731, Pou3f2	2851
chr4	22477104	22479955	chr4	23589460	23592333	hs1233	6.34	NT	chr4	22476800	22496201	Gm30731, Pou3f2	2851
chr4	22477104	22479955	chr4	23598533	23604132	hs563	10.17	MB	chr4	22476800	22496201	Gm30731, Pou3f2	2851
chr4	22477104	22479955	chr4	23598533	23604132	hs563	12.24	HB	chr4	22476800	22496201	Gm30731, Pou3f2	2851
chr4	22477104	22479955	chr4	23598533	23604132	hs563	22.64	NT	chr4	22476800	22496201	Gm30731, Pou3f2	2851
chr4	22477104	22479955	chr4	23598533	23604132	hs563	6.3	TL	chr4	22476800	22496201	Gm30731, Pou3f2	2851
chr4	22477104	22479955	chr4	23633822	23638214	hs567	9.7	HB	chr4	22476800	22496201	Gm30731, Pou3f2	2851
chr4	22477104	22479955	chr4	23982063	23985327	hs282	11.62	NT	chr4	22476800	22496201	Gm30731, Pou3f2	2851
chr4	22477104	22479955	chr4	23982063	23985327	hs282	16.03	MB	chr4	22476800	22496201	Gm30731, Pou3f2	2851
chr4	22477104	22479955	chr4	23982063	23985327	hs282	17	HB	chr4	22476800	22496201	Gm30731, Pou3f2	2851
chr4	22477104	22479955	chr4	24017663	24021773	hs1035	5.5	HL	chr4	22476800	22496201	Gm30731, Pou3f2	2851
chr4	22477104	22479955	chr4	24211799	24216304	hs1564	5.16	HB	chr4	22476800	22496201	Gm30731, Pou3f2	2851
chr4	22477104	22479955	chr4	24211799	24216304	hs1564	5.25	FL	chr4	22476800	22496201	Gm30731, Pou3f2	2851
chr4	22477104	22479955	chr4	24211799	24216304	hs1564	6.41	NT	chr4	22476800	22496201	Gm30731, Pou3f2	2851
chr4	22477104	22479955	chr4	24211799	24216304	hs1564	6.45	FB	chr4	22476800	22496201	Gm30731, Pou3f2	2851
chr4	22477104	22479955	chr4	24427663	24430990	hs978	6.4	NT	chr4	22476800	22496201	Gm30731, Pou3f2	2851
chr4	22477104	22479955	chr4	24427663	24430990	hs978	6.87	HB	chr4	22476800	22496201	Gm30731, Pou3f2	2851
chr4	22477104	22479955	chr4	24427663	24430990	hs978	7.88	MB	chr4	22476800	22496201	Gm30731, Pou3f2	2851
chr4	22479956	22483170	chr4	22834379	22838563	hs1085	5.23	TL	chr4	22476800	22496201	Gm30731, Pou3f2	3214
chr4	22479956	22483170	chr4	22834379	22838563	hs1085	7.44	NT	chr4	22476800	22496201	Gm30731, Pou3f2	3214
chr4	22479956	22483170	chr4	23589460	23592333	hs1233	5.2	HB	chr4	22476800	22496201	Gm30731, Pou3f2	3214
chr4	22479956	22483170	chr4	23598533	23604132	hs563	10.57	HB	chr4	22476800	22496201	Gm30731, Pou3f2	3214
chr4	22479956	22483170	chr4	23598533	23604132	hs563	5.2	FB	chr4	22476800	22496201	Gm30731, Pou3f2	3214
chr4	22479956	22483170	chr4	23598533	23604132	hs563	7.03	NT	chr4	22476800	22496201	Gm30731, Pou3f2	3214
chr4	22479956	22483170	chr4	23598533	23604132	hs563	9.07	MB	chr4	22476800	22496201	Gm30731, Pou3f2	3214
chr4	22479956	22483170	chr4	23730190	23733848	hs283	6.24	HB	chr4	22476800	22496201	Gm30731, Pou3f2	3214
chr4	22479956	22483170	chr4	23730190	23733848	hs283	7.32	NT	chr4	22476800	22496201	Gm30731, Pou3f2	3214
chr4	22479956	22483170	chr4	23982063	23985327	hs282	10.05	HB	chr4	22476800	22496201	Gm30731, Pou3f2	3214
chr4	22479956	22483170	chr4	23982063	23985327	hs282	14.26	MB	chr4	22476800	22496201	Gm30731, Pou3f2	3214
chr4	22479956	22483170	chr4	23982063	23985327	hs282	6.88	CF	chr4	22476800	22496201	Gm30731, Pou3f2	3214
chr4	22479956	22483170	chr4	23982063	23985327	hs282	8.79	NT	chr4	22476800	22496201	Gm30731, Pou3f2	3214
chr4	22479956	22483170	chr4	24017663	24021773	hs1035	5.95	HL	chr4	22476800	22496201	Gm30731, Pou3f2	3214
chr4	22479956	22483170	chr4	24211799	24216304	hs1564	5.42	FB	chr4	22476800	22496201	Gm30731, Pou3f2	3214
chr4	22479956	22483170	chr4	24211799	24216304	hs1564	5.9	FL	chr4	22476800	22496201	Gm30731, Pou3f2	3214
chr4	22479956	22483170	chr4	24211799	24216304	hs1564	6.01	NT	chr4	22476800	22496201	Gm30731, Pou3f2	3214
chr4	22479956	22483170	chr4	24211799	24216304	hs1564	6.65	HL	chr4	22476800	22496201	Gm30731, Pou3f2	3214
chr4	22479956	22483170	chr4	24427663	24430990	hs978	5.28	NT	chr4	22476800	22496201	Gm30731, Pou3f2	3214
chr4	22479956	22483170	chr4	24427663	24430990	hs978	5.49	FB	chr4	22476800	22496201	Gm30731, Pou3f2	3214
chr4	22483171	22486003	chr4	22834379	22838563	hs1085	5.5	HB	chr4	22476800	22496201	Gm30731, Pou3f2	2832
chr4	22483171	22486003	chr4	23337859	23343830	hs284	8.24	NT	chr4	22476800	22496201	Gm30731, Pou3f2	2832
chr4	22483171	22486003	chr4	23589460	23592333	hs1233	5.72	TL	chr4	22476800	22496201	Gm30731, Pou3f2	2832
chr4	22483171	22486003	chr4	23598533	23604132	hs563	7.16	NT	chr4	22476800	22496201	Gm30731, Pou3f2	2832
chr4	22483171	22486003	chr4	23598533	23604132	hs563	7.49	MB	chr4	22476800	22496201	Gm30731, Pou3f2	2832
chr4	22483171	22486003	chr4	23598533	23604132	hs563	8.68	HB	chr4	22476800	22496201	Gm30731, Pou3f2	2832
chr4	22483171	22486003	chr4	23982063	23985327	hs282	9.42	HB	chr4	22476800	22496201	Gm30731, Pou3f2	2832
chr4	22483171	22486003	chr4	24017663	24021773	hs1035	7.15	TK	chr4	22476800	22496201	Gm30731, Pou3f2	2832
chr4	22483171	22486003	chr4	24211799	24216304	hs1564	6.19	FB	chr4	22476800	22496201	Gm30731, Pou3f2	2832
chr4	22483171	22486003	chr4	24211799	24216304	hs1564	8.33	HL	chr4	22476800	22496201	Gm30731, Pou3f2	2832
chr4	22486004	22492155	chr4	22834379	22838563	hs1085	12.54	MB	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	22834379	22838563	hs1085	14.73	NT	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	22834379	22838563	hs1085	5.61	FB	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	22834379	22838563	hs1085	8.49	HB	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	22834379	22838563	hs1085	9.94	TL	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	22943431	22948621	hs290	5.7	TL	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	22943431	22948621	hs290	6.95	NT	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	23589460	23592333	hs1233	10.86	TL	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	23589460	23592333	hs1233	11.87	NT	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	23589460	23592333	hs1233	6.11	HB	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	23589460	23592333	hs1233	7.62	TK	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	23598533	23604132	hs563	10.38	TL	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	23598533	23604132	hs563	17.73	HB	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	23598533	23604132	hs563	18.44	MB	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	23598533	23604132	hs563	22.35	NT	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	23598533	23604132	hs563	5.27	FL	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	23598533	23604132	hs563	6.74	TK	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	23598533	23604132	hs563	6.88	FB	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	23633822	23638214	hs567	5.6	FB	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	23633822	23638214	hs567	7.31	HB	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	23633822	23638214	hs567	8.29	NT	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	23730190	23733848	hs283	11.02	HB	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	23730190	23733848	hs283	9.12	NT	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	23868124	23872219	hs1220	5.2	NT	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	23982063	23985327	hs282	11.83	FB	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	23982063	23985327	hs282	12.69	NT	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	23982063	23985327	hs282	20.31	HB	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	23982063	23985327	hs282	23.76	MB	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	23982063	23985327	hs282	7.33	TL	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	24017663	24021773	hs1035	5.13	CF	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	24017663	24021773	hs1035	6.05	HL	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	24017663	24021773	hs1035	6.5	HB	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	24211799	24216304	hs1564	11.92	CF	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	24211799	24216304	hs1564	13.96	FB	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	24211799	24216304	hs1564	5.65	FL	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	24211799	24216304	hs1564	6.96	HB	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	24211799	24216304	hs1564	6	TK	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	24211799	24216304	hs1564	7.66	TL	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	24211799	24216304	hs1564	8.01	MB	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	24211799	24216304	hs1564	8.81	NT	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	24427663	24430990	hs978	16.69	HB	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	24427663	24430990	hs978	21.11	FB	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	24427663	24430990	hs978	25.66	NT	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22486004	22492155	chr4	24427663	24430990	hs978	5.55	CF	chr4	22476800	22496201	Gm30731, Pou3f2	6151
chr4	22492156	22496616	chr4	22834379	22838563	hs1085	10.26	NT	chr4	22476800	22496201	Gm30731, Pou3f2	4045
chr4	22492156	22496616	chr4	22834379	22838563	hs1085	6.22	HB	chr4	22476800	22496201	Gm30731, Pou3f2	4045
chr4	22492156	22496616	chr4	22834379	22838563	hs1085	6.38	TL	chr4	22476800	22496201	Gm30731, Pou3f2	4045
chr4	22492156	22496616	chr4	22834379	22838563	hs1085	6.99	MB	chr4	22476800	22496201	Gm30731, Pou3f2	4045
chr4	22492156	22496616	chr4	23337859	23343830	hs284	5.09	HB	chr4	22476800	22496201	Gm30731, Pou3f2	4045
chr4	22492156	22496616	chr4	23337859	23343830	hs284	5.31	NT	chr4	22476800	22496201	Gm30731, Pou3f2	4045
chr4	22492156	22496616	chr4	23589460	23592333	hs1233	11.09	TL	chr4	22476800	22496201	Gm30731, Pou3f2	4045
chr4	22492156	22496616	chr4	23589460	23592333	hs1233	6.68	TK	chr4	22476800	22496201	Gm30731, Pou3f2	4045
chr4	22492156	22496616	chr4	23598533	23604132	hs563	17.97	NT	chr4	22476800	22496201	Gm30731, Pou3f2	4045
chr4	22492156	22496616	chr4	23598533	23604132	hs563	8.4	MB	chr4	22476800	22496201	Gm30731, Pou3f2	4045
chr4	22492156	22496616	chr4	23598533	23604132	hs563	8.79	HB	chr4	22476800	22496201	Gm30731, Pou3f2	4045
chr4	22492156	22496616	chr4	23598533	23604132	hs563	9.5	TK	chr4	22476800	22496201	Gm30731, Pou3f2	4045
chr4	22492156	22496616	chr4	23633822	23638214	hs567	11.71	NT	chr4	22476800	22496201	Gm30731, Pou3f2	4045
chr4	22492156	22496616	chr4	23633822	23638214	hs567	5.63	HB	chr4	22476800	22496201	Gm30731, Pou3f2	4045
chr4	22492156	22496616	chr4	23730190	23733848	hs283	5.63	HB	chr4	22476800	22496201	Gm30731, Pou3f2	4045
chr4	22492156	22496616	chr4	23730190	23733848	hs283	6.03	FB	chr4	22476800	22496201	Gm30731, Pou3f2	4045
chr4	22492156	22496616	chr4	23730190	23733848	hs283	6	TL	chr4	22476800	22496201	Gm30731, Pou3f2	4045
chr4	22492156	22496616	chr4	23868124	23872219	hs1220	6.92	HR	chr4	22476800	22496201	Gm30731, Pou3f2	4045
chr4	22492156	22496616	chr4	23868124	23872219	hs1220	7.26	HL	chr4	22476800	22496201	Gm30731, Pou3f2	4045
chr4	22492156	22496616	chr4	23982063	23985327	hs282	14.16	MB	chr4	22476800	22496201	Gm30731, Pou3f2	4045
chr4	22492156	22496616	chr4	23982063	23985327	hs282	16.18	NT	chr4	22476800	22496201	Gm30731, Pou3f2	4045
chr4	22492156	22496616	chr4	23982063	23985327	hs282	5.45	HR	chr4	22476800	22496201	Gm30731, Pou3f2	4045
chr4	22492156	22496616	chr4	23982063	23985327	hs282	9	HB	chr4	22476800	22496201	Gm30731, Pou3f2	4045
chr4	22492156	22496616	chr4	24017663	24021773	hs1035	6.22	HL	chr4	22476800	22496201	Gm30731, Pou3f2	4045
chr4	22492156	22496616	chr4	24211799	24216304	hs1564	10.46	NT	chr4	22476800	22496201	Gm30731, Pou3f2	4045
chr4	22492156	22496616	chr4	24211799	24216304	hs1564	16.89	FB	chr4	22476800	22496201	Gm30731, Pou3f2	4045
chr4	22492156	22496616	chr4	24211799	24216304	hs1564	7.01	FL	chr4	22476800	22496201	Gm30731, Pou3f2	4045
chr4	22492156	22496616	chr4	24211799	24216304	hs1564	9.85	HL	chr4	22476800	22496201	Gm30731, Pou3f2	4045
chr4	22492156	22496616	chr4	24211799	24216304	hs1564	9.97	MB	chr4	22476800	22496201	Gm30731, Pou3f2	4045
chr4	22492156	22496616	chr4	24427663	24430990	hs978	13.31	FB	chr4	22476800	22496201	Gm30731, Pou3f2	4045
chr4	22492156	22496616	chr4	24427663	24430990	hs978	7.81	MB	chr4	22476800	22496201	Gm30731, Pou3f2	4045
chr4	22492156	22496616	chr4	24427663	24430990	hs978	9.41	HB	chr4	22476800	22496201	Gm30731, Pou3f2	4045
chr4	24493576	24497853	chr4	22834379	22838563	hs1085	5.47	NT	chr4	24495600	24498801	Mms22l	2253
chr4	24493576	24497853	chr4	22834379	22838563	hs1085	7.82	HB	chr4	24495600	24498801	Mms22l	2253
chr4	24493576	24497853	chr4	22834379	22838563	hs1085	8.49	MB	chr4	24495600	24498801	Mms22l	2253
chr4	32238080	32241925	chr4	32301461	32305947	mm720	5.85	NT	chr4	32237800	32242601	Bach2	3845
chr4	32238080	32241925	chr4	32301461	32305947	mm720	6.65	TK	chr4	32237800	32242601	Bach2	3845
chr4	32241926	32246972	chr4	32301461	32305947	mm720	5.2	MB	chr4	32237800	32242601	Bach2	675
chr4	32241926	32246972	chr4	32301461	32305947	mm720	5.2	MB	chr4	32243000	32243201	Bach2	201
chr4	32241926	32246972	chr4	32301461	32305947	mm720	5.2	MB	chr4	32243400	32243601	Bach2	201
chr4	32241926	32246972	chr4	32301461	32305947	mm720	5.2	NT	chr4	32237800	32242601	Bach2	675
chr4	32241926	32246972	chr4	32301461	32305947	mm720	5.2	NT	chr4	32243000	32243201	Bach2	201
chr4	32241926	32246972	chr4	32301461	32305947	mm720	5.2	NT	chr4	32243400	32243601	Bach2	201
chr4	32241926	32246972	chr4	32301461	32305947	mm720	5.86	TL	chr4	32237800	32242601	Bach2	675
chr4	32241926	32246972	chr4	32301461	32305947	mm720	5.86	TL	chr4	32243000	32243201	Bach2	201
chr4	32241926	32246972	chr4	32301461	32305947	mm720	5.86	TL	chr4	32243400	32243601	Bach2	201
chr4	32241926	32246972	chr4	32301461	32305947	mm720	6.35	TK	chr4	32237800	32242601	Bach2	675
chr4	32241926	32246972	chr4	32301461	32305947	mm720	6.35	TK	chr4	32243000	32243201	Bach2	201
chr4	32241926	32246972	chr4	32301461	32305947	mm720	6.35	TK	chr4	32243400	32243601	Bach2	201
